Using device: cuda
Training model...
Epoch 1/30 | Batch 0/21973 | Loss: 3.5428 | BPB: 5.1112 | LR: 0.000000 |  | ms/batch: 835.0
Epoch 1/30 | Batch 18000/21973 | Loss: 2.7678 | BPB: 3.9931 | LR: 0.000001 | GradNorm: 1.9459 | ms/batch: 46.3
Epoch 1/30 | Batch 18100/21973 | Loss: 2.7619 | BPB: 3.9845 | LR: 0.000001 | GradNorm: 1.9157 | ms/batch: 46.3
Epoch 1/30 | Batch 18200/21973 | Loss: 2.7558 | BPB: 3.9758 | LR: 0.000001 | GradNorm: 1.9219 | ms/batch: 46.3
Epoch 1/30 | Batch 18300/21973 | Loss: 2.7499 | BPB: 3.9673 | LR: 0.000001 | GradNorm: 1.8976 | ms/batch: 46.3
Epoch 1/30 | Batch 18400/21973 | Loss: 2.7440 | BPB: 3.9588 | LR: 0.000001 | GradNorm: 1.8593 | ms/batch: 46.3
Epoch 1/30 | Batch 18500/21973 | Loss: 2.7381 | BPB: 3.9502 | LR: 0.000001 | GradNorm: 1.8626 | ms/batch: 46.3
Epoch 1/30 | Batch 18600/21973 | Loss: 2.7322 | BPB: 3.9417 | LR: 0.000001 | GradNorm: 1.8392 | ms/batch: 46.3
Epoch 1/30 | Batch 18700/21973 | Loss: 2.7262 | BPB: 3.9331 | LR: 0.000001 | GradNorm: 1.8378 | ms/batch: 46.3
Epoch 1/30 | Batch 18800/21973 | Loss: 2.7203 | BPB: 3.9246 | LR: 0.000001 | GradNorm: 1.7927 | ms/batch: 46.3
Epoch 1/30 | Batch 18900/21973 | Loss: 2.7144 | BPB: 3.9161 | LR: 0.000001 | GradNorm: 1.7746 | ms/batch: 46.3
Epoch 1/30 | Batch 19000/21973 | Loss: 2.7085 | BPB: 3.9075 | LR: 0.000001 | GradNorm: 1.7700 | ms/batch: 46.3
Epoch 1/30 | Batch 19100/21973 | Loss: 2.7026 | BPB: 3.8990 | LR: 0.000001 | GradNorm: 1.7498 | ms/batch: 46.3
Epoch 1/30 | Batch 19200/21973 | Loss: 2.6968 | BPB: 3.8906 | LR: 0.000001 | GradNorm: 1.7146 | ms/batch: 46.3
Epoch 1/30 | Batch 19300/21973 | Loss: 2.6909 | BPB: 3.8822 | LR: 0.000002 | GradNorm: 1.7223 | ms/batch: 46.3
Epoch 1/30 | Batch 19400/21973 | Loss: 2.6850 | BPB: 3.8737 | LR: 0.000002 | GradNorm: 1.7029 | ms/batch: 46.3
Epoch 1/30 | Batch 19500/21973 | Loss: 2.6792 | BPB: 3.8652 | LR: 0.000002 | GradNorm: 1.6897 | ms/batch: 46.3
Epoch 1/30 | Batch 19600/21973 | Loss: 2.6733 | BPB: 3.8568 | LR: 0.000002 | GradNorm: 1.6803 | ms/batch: 46.3
Epoch 1/30 | Batch 19700/21973 | Loss: 2.6675 | BPB: 3.8485 | LR: 0.000002 | GradNorm: 1.6592 | ms/batch: 46.3
Epoch 1/30 | Batch 19800/21973 | Loss: 2.6617 | BPB: 3.8401 | LR: 0.000002 | GradNorm: 1.6324 | ms/batch: 46.3
Epoch 1/30 | Batch 19900/21973 | Loss: 2.6559 | BPB: 3.8317 | LR: 0.000002 | GradNorm: 1.6136 | ms/batch: 46.3
Epoch 1/30 | Batch 20000/21973 | Loss: 2.6501 | BPB: 3.8233 | LR: 0.000002 | GradNorm: 1.6015 | ms/batch: 46.3
Epoch 1/30 | Batch 20100/21973 | Loss: 2.6444 | BPB: 3.8150 | LR: 0.000002 | GradNorm: 1.5847 | ms/batch: 46.3
Epoch 1/30 | Batch 20200/21973 | Loss: 2.6386 | BPB: 3.8067 | LR: 0.000002 | GradNorm: 1.5645 | ms/batch: 46.3
Epoch 1/30 | Batch 20300/21973 | Loss: 2.6329 | BPB: 3.7985 | LR: 0.000002 | GradNorm: 1.5360 | ms/batch: 46.3
Epoch 1/30 | Batch 20400/21973 | Loss: 2.6272 | BPB: 3.7903 | LR: 0.000002 | GradNorm: 1.5257 | ms/batch: 46.3
Epoch 1/30 | Batch 20500/21973 | Loss: 2.6215 | BPB: 3.7821 | LR: 0.000002 | GradNorm: 1.5199 | ms/batch: 46.3
Epoch 1/30 | Batch 20600/21973 | Loss: 2.6158 | BPB: 3.7738 | LR: 0.000002 | GradNorm: 1.5217 | ms/batch: 46.3
Epoch 1/30 | Batch 20700/21973 | Loss: 2.6101 | BPB: 3.7656 | LR: 0.000002 | GradNorm: 1.4790 | ms/batch: 46.3
Epoch 1/30 | Batch 20800/21973 | Loss: 2.6045 | BPB: 3.7575 | LR: 0.000002 | GradNorm: 1.4756 | ms/batch: 46.3
Epoch 1/30 | Batch 20900/21973 | Loss: 2.5989 | BPB: 3.7494 | LR: 0.000002 | GradNorm: 1.4403 | ms/batch: 46.3
Epoch 1/30 | Batch 21000/21973 | Loss: 2.5933 | BPB: 3.7413 | LR: 0.000002 | GradNorm: 1.4315 | ms/batch: 46.3
Epoch 1/30 | Batch 21100/21973 | Loss: 2.5877 | BPB: 3.7333 | LR: 0.000002 | GradNorm: 1.4110 | ms/batch: 46.3
Epoch 1/30 | Batch 21200/21973 | Loss: 2.5821 | BPB: 3.7252 | LR: 0.000002 | GradNorm: 1.4053 | ms/batch: 46.3
Epoch 1/30 | Batch 21300/21973 | Loss: 2.5766 | BPB: 3.7173 | LR: 0.000002 | GradNorm: 1.3825 | ms/batch: 46.3
Epoch 1/30 | Batch 21400/21973 | Loss: 2.5711 | BPB: 3.7093 | LR: 0.000002 | GradNorm: 1.3753 | ms/batch: 46.3
Epoch 1/30 | Batch 21500/21973 | Loss: 2.5655 | BPB: 3.7013 | LR: 0.000002 | GradNorm: 1.3635 | ms/batch: 46.3
Epoch 1/30 | Batch 21600/21973 | Loss: 2.5600 | BPB: 3.6933 | LR: 0.000002 | GradNorm: 1.3493 | ms/batch: 46.3
Epoch 1/30 | Batch 21700/21973 | Loss: 2.5545 | BPB: 3.6853 | LR: 0.000002 | GradNorm: 1.3353 | ms/batch: 46.3
Epoch 1/30 | Batch 21800/21973 | Loss: 2.5490 | BPB: 3.6774 | LR: 0.000002 | GradNorm: 1.3123 | ms/batch: 46.3
Epoch 1/30 | Batch 21900/21973 | Loss: 2.5436 | BPB: 3.6696 | LR: 0.000002 | GradNorm: 1.2925 | ms/batch: 46.3

Epoch 1/30 Summary:
Training Loss: 2.5396 (BPB: 3.6639)
Validation Loss: 0.7033 (BPB: 1.0147)
Best Validation Loss: 0.7033
Learning Rate: 0.000002
Epoch 2/30 | Batch 0/21973 | Loss: 1.3810 | BPB: 1.9924 | LR: 0.000002 | GradNorm: 0.4079 | ms/batch: 115.5
Warning: Unsafe gradient norm detected: 1.288285493850708
